cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P3_orta_acgozlu_noev,2,1.00,699.06,489.00,879.50,19.34,18.28,376.08,8,8,7.21,0.48,0,6.39,4.72,2.19,0.87,0.19,0.92,0
P3_orta_acgozlu_noev,3,1.00,787.27,532.70,1031.40,23.07,21.64,424.72,8,8,7.16,0.53,0,6.20,5.29,2.17,1.09,0.19,0.92,0
P3_orta_acgozlu_noev,4,1.00,157.68,107.00,209.00,26.76,25.36,450.50,8,8,7.17,0.52,0,6.39,5.35,2.18,1.15,0.18,0.99,689.19
P3_orta_acgozlu_noev,5,1.00,603.18,382.90,819.40,30.86,28.92,453.78,9,9,7.73,1.04,0,5.75,5.32,2.98,1.16,0.23,0.96,0
P3_orta_acgozlu_noev,6,1.00,826.68,554.90,1095.20,35.04,32.92,400.02,9,9,7.80,0.98,0,5.94,4.50,3.02,0.84,0.23,0.99,0
P3_orta_acgozlu_noev,7,1.00,916.45,601.00,1242.20,38.99,36.47,400.32,9,9,7.56,1.15,0,5.87,4.41,2.97,0.83,0.23,1,0
P3_orta_acgozlu_noev,8,1.00,817.15,340.20,1142.70,43.05,40.12,451.72,10,10,8.39,1.31,0,6.48,4.81,3.37,0.89,0.24,0.99,89.23
P3_orta_acgozlu_noev,9,0.26,925.32,509.10,1303.00,45.66,42.28,586.86,10,10,7.24,2.53,0,10.36,6.15,2.28,1.10,0.17,0.95,0
P3_orta_acgozlu_noev,10,0.26,1174.26,784.00,1529.20,49.19,45.08,658.51,10,10,7.65,2.08,0,10.95,6.72,2.12,1.49,0.15,1,0
P3_orta_acgozlu_noev,11,0.26,1276.49,878.80,1704.30,53.36,49.72,839.76,11,11,8.46,2.21,0,12.54,8.36,2.17,1.71,0.14,0.96,0
P3_orta_acgozlu_noev,12,0.26,846.83,118.10,1439.30,57.62,53.10,888.19,11,11,8.33,2.41,0,11.90,8.54,2.21,2.04,0.14,1,567.73
P3_orta_acgozlu_noev,13,0.10,1460.58,1041.00,1979.00,62.63,57.08,1232.32,12,12,9.23,2.52,0,14.97,11.48,2.10,2.16,0.13,0.84,0
P3_orta_acgozlu_noev,14,0.10,1806.58,1200.00,2374.00,67.39,61.88,1229.19,12,12,8.68,2.97,0,13.39,11.13,2.39,2.29,0.16,0.94,0
P3_orta_acgozlu_noev,15,0.10,1740.10,1213.00,2285.00,72.14,65.96,1218.74,12,12,8.42,3.13,0,13.65,10.39,2.39,1.65,0.14,1,0
P3_orta_acgozlu_noev,16,0.10,990.45,256.00,1630.00,77.73,68.52,1677.71,13,13,9.74,2.77,0,15.45,12.77,2.29,2.03,0.14,0.97,1274
P3_orta_mantikli_ev,1,1.00,862.32,720.00,1010.50,15.63,15.00,150.10,8,8,7.28,0.36,0,6.79,1.98,2.43,0.23,0.22,0.96,0
P3_orta_mantikli_ev,2,1.00,1093.20,909.50,1285.30,19.36,18.36,372.48,8,8,7.22,0.46,0,6.37,4.67,2.25,0.89,0.19,0.89,0
P3_orta_mantikli_ev,3,1.00,1124.42,898.90,1361.20,23.11,21.84,434.28,8,8,7.22,0.46,0,6.29,5.41,2.08,1.10,0.19,0.94,0
P3_orta_mantikli_ev,4,1.00,221.85,52.00,396.20,26.70,25.24,541.27,8,8,7.10,0.58,0,6.16,6.44,2.04,1.29,0.17,0.99,1048.10
P3_orta_mantikli_ev,5,1.00,688.22,429.70,963.20,30.60,28.64,457.86,9.08,9.08,7.46,1.34,0.00,5.74,5.19,3.06,0.88,0.24,0.86,0
P3_orta_mantikli_ev,6,1.00,1090.92,766.50,1447.00,34.38,31.71,426.20,9.09,9.09,7.41,1.39,0.01,5.78,4.66,3.02,0.76,0.24,0.96,0
P3_orta_mantikli_ev,7,1.00,1272.82,976.70,1565.50,38.21,34.96,395.04,9.16,9.15,7.42,1.47,0.01,5.84,4.30,3.16,0.64,0.24,0.92,0
P3_orta_mantikli_ev,8,1.00,395.35,69.00,1198.60,42.27,38.76,494.25,10,10,8.01,1.70,0,6.27,5.30,3.21,0.83,0.24,0.96,934.80
P3_orta_mantikli_ev,9,0.81,827.73,471.30,1163.40,44.91,41.01,628.51,10.29,10.08,6.93,2.87,0.21,9.80,6.72,2.34,1.12,0.16,0.77,0
P3_orta_mantikli_ev,10,0.81,1550.17,1040.30,1981.90,47.75,43.37,806.73,10.29,10.17,7.21,2.69,0.12,10.55,8.35,2.08,1.48,0.13,0.84,0
P3_orta_mantikli_ev,11,0.81,1801.31,1426.50,2203.80,50.90,46.21,888.36,11.26,11.09,7.94,2.83,0.17,12.12,9.01,2.28,1.50,0.13,0.72,0
P3_orta_mantikli_ev,12,0.81,499.40,100.20,1289.60,54.32,49.76,962.25,11,11,7.86,2.82,0,11.68,9.51,2.05,1.72,0.13,0.98,1441.78
P3_orta_mantikli_ev,13,0.73,1639.86,1047.00,2247.00,58.09,52.71,1276.87,12.31,12.13,8.73,2.99,0.17,14.04,11.74,2.48,1.52,0.13,0.74,0
P3_orta_mantikli_ev,14,0.73,2372.93,1907.80,2877.20,61.89,55.88,1262.97,12.09,12.02,8.69,3.02,0.06,13.56,11.34,2.32,1.44,0.13,0.88,0
P3_orta_mantikli_ev,15,0.73,2636.26,1972.80,3466.00,65.74,58.95,1327.21,12.26,12.16,8.66,3.11,0.10,13.61,11.43,2.39,1.56,0.12,0.88,0
P3_orta_mantikli_ev,16,0.73,1330.05,467.20,2457.40,69.94,62.35,1605.58,13,13,9.19,3.49,0,15.76,12.85,2.47,1.67,0.12,0.95,1840.79
P3_orta_mantikli_noev,1,1.00,852.33,720.00,955.00,15.62,15.00,141.10,8,8,7.27,0.35,0,6.76,1.86,2.43,0.22,0.22,0.96,0
P3_orta_mantikli_noev,2,1.00,1096.56,907.70,1308.50,19.36,18.40,376.13,8,8,7.24,0.46,0,6.39,4.72,2.22,0.91,0.19,0.90,0
P3_orta_mantikli_noev,3,1.00,1132.05,932.30,1348.50,23.08,21.80,436,8,8,7.22,0.51,0,6.26,5.43,2.06,1.10,0.19,0.93,0
P3_orta_mantikli_noev,4,1.00,221.01,58.80,406.10,26.69,25.28,537.95,8,8,7.13,0.54,0,6.17,6.40,2.03,1.25,0.17,0.99,1041.55
P3_orta_mantikli_noev,5,1.00,653.07,410.00,896.60,30.53,28.51,436.17,9,9,7.38,1.35,0,5.66,5.11,2.97,0.86,0.24,0.92,0
P3_orta_mantikli_noev,6,1.00,1040.34,697.90,1372.10,34.27,31.60,403.27,9,9,7.29,1.41,0,5.66,4.56,2.99,0.78,0.24,0.98,0
P3_orta_mantikli_noev,7,1.00,1279.96,972.90,1576.30,38.05,35.20,406.92,9,9,7.30,1.47,0,5.78,4.51,3.02,0.74,0.24,0.98,0
P3_orta_mantikli_noev,8,1.00,363.96,54.90,1125.00,42.22,39.04,473.80,10,10,8.12,1.62,0,6.48,5.08,3.26,0.77,0.23,0.94,967.04
P3_orta_mantikli_noev,9,0.83,822.84,477.60,1148.60,45.02,41.77,636.22,10,10,7.02,2.71,0,9.72,6.69,2.26,1.02,0.16,0.92,0
P3_orta_mantikli_noev,10,0.83,1536.60,1082.00,1923.00,48.06,44.26,793.15,10,10,7.39,2.38,0,10.47,8.20,2.03,1.44,0.12,0.96,0
P3_orta_mantikli_noev,11,0.83,1804.97,1488.80,2155.40,51.24,46.93,898.41,11,11,7.98,2.73,0,12.59,9.08,2.16,1.62,0.11,0.86,0
P3_orta_mantikli_noev,12,0.83,512.17,97.80,1269.00,54.82,49.82,947.95,11,11,7.94,2.76,0,11.71,9.36,2.16,1.67,0.12,0.97,1411.05
P3_orta_mantikli_noev,13,0.73,1610.77,1090.40,2197.60,58.63,53.48,1261.95,12,12,8.75,2.97,0,13.80,11.73,2.40,1.52,0.13,0.85,0
P3_orta_mantikli_noev,14,0.73,2360.69,1915.90,2873.00,62.51,56.90,1283.74,12,12,8.77,2.87,0,13.75,11.64,2.32,1.47,0.12,0.95,0
P3_orta_mantikli_noev,15,0.73,2585.39,1966.30,3296.40,66.52,60.39,1249.74,12,12,8.57,3.08,0,13.25,10.84,2.46,1.35,0.12,0.99,0
P3_orta_mantikli_noev,16,0.73,1209.78,358.40,2302.30,70.79,64.35,1575.67,13,13,9.31,3.32,0,15.57,12.67,2.38,1.71,0.12,0.93,1840.85
P3_iyi_hic_ev,1,1.00,925.80,795.00,1105.50,16.32,15.80,209.95,8,8,7.85,0.07,0,7.73,2.71,3.10,0.43,0.22,1,0
P3_iyi_hic_ev,2,1.00,1400.81,1177.70,1613.00,20.97,20.16,463.70,8,8,7.85,0.08,0,7.67,5.80,2.96,1.36,0.20,1.00,0
P3_iyi_hic_ev,3,1.00,1989,1732.80,2236.50,25.67,24.80,573.98,8,8,7.82,0.08,0,7.61,6.93,2.87,1.82,0.19,1.00,0
P3_iyi_hic_ev,4,1.00,1466.01,1145.80,1756.50,30.38,29.48,601.87,8,8,7.80,0.10,0,7.57,7.08,2.85,1.89,0.19,1,1140
P3_iyi_hic_ev,5,1.00,2099.31,1776.50,2419.30,35.42,33.96,601.95,9.08,9.08,8.29,0.74,0,6.35,6.55,3.81,1.65,0.23,0.97,0
P3_iyi_hic_ev,6,1.00,2644.82,2256.80,3000.30,40.25,38.24,517.43,9.09,9.09,8.12,0.92,0,6.59,5.48,3.76,1.30,0.23,0.99,0
P3_iyi_hic_ev,7,1.00,3158.95,2647.90,3604.90,45.12,42.68,485.26,9.16,9.15,8.15,0.94,0.01,6.53,5.04,3.91,1.09,0.23,0.97,0
P3_iyi_hic_ev,8,1.00,2353.77,1777.70,2983.10,50.33,47.32,548.53,10,10,8.94,0.99,0,7.24,5.60,4.05,1.34,0.23,1,1368
P3_iyi_hic_ev,9,1.00,3009.22,2415.70,3660.60,54.78,51.67,632.91,10.26,10.18,8.26,1.81,0.08,11.29,6.37,3.62,1.44,0.15,0.88,0
P3_iyi_hic_ev,10,1.00,3887.74,3213.90,4608.60,59.43,55.87,858.75,10.32,10.26,8.54,1.66,0.05,12.45,8.32,3.60,2.15,0.12,0.91,0
P3_iyi_hic_ev,11,1.00,4847.22,4085.70,5598.60,64.65,61.20,939.72,11.26,11.21,9.52,1.60,0.05,13.39,8.84,3.92,2.30,0.12,0.89,0
P3_iyi_hic_ev,12,1.00,4308.53,3393.50,5241.40,69.84,66.08,1090.45,11,11,9.52,1.41,0,13.60,9.92,3.59,2.64,0.11,1,1642
P3_iyi_hic_ev,13,1.00,5605.64,4556.00,6754.10,75.30,71.14,1273.48,12.33,12.24,10.21,1.92,0.09,15.31,11.15,4.27,2.90,0.12,0.87,0
P3_iyi_hic_ev,14,1.00,6932.65,5831.00,8084.50,80.69,76.55,1304.78,12.09,12.07,10.07,1.88,0.02,14.44,11.06,4.12,2.72,0.12,0.94,0
P3_iyi_hic_ev,15,1.00,8261.11,7012.90,9612.70,85.95,81.31,1314.86,12.26,12.23,10.05,2.10,0.03,15.13,10.92,4.12,2.65,0.11,0.94,0
P3_iyi_hic_ev,16,1.00,7746.65,6381.00,9138.40,91.70,86.32,1442.53,13,13,10.82,2.08,0,15.90,11.68,4.41,2.91,0.11,1,1970
P3_iyi_hic_noev,1,1.00,924.37,795.00,1105.00,16.30,15.80,208.83,8,8,7.84,0.08,0,7.69,2.69,3.09,0.47,0.22,1,0
P3_iyi_hic_noev,2,1.00,1402.56,1183.00,1623.00,21.02,20.40,463.70,8,8,7.87,0.08,0,7.68,5.80,2.94,1.43,0.20,1,0
P3_iyi_hic_noev,3,1.00,1977.01,1700.70,2231.50,25.71,24.84,561.03,8,8,7.84,0.07,0,7.66,6.77,2.85,1.75,0.19,1.00,0
P3_iyi_hic_noev,4,1.00,1465.77,1153.70,1724.50,30.44,29.44,614.60,8,8,7.85,0.09,0,7.62,7.23,2.82,1.95,0.18,1,1140
P3_iyi_hic_noev,5,1.00,2075.49,1731.70,2390.30,35.41,34.11,591.22,9,9,8.24,0.71,0,6.44,6.64,3.63,1.73,0.23,0.99,0
P3_iyi_hic_noev,6,1.00,2580.78,2159.50,2942.00,40.14,38.16,491.08,9,9,8.03,0.93,0,6.49,5.37,3.64,1.29,0.23,1,0
P3_iyi_hic_noev,7,1.00,3096.95,2587.50,3590.80,44.91,42.44,500.47,9,9,8.03,0.94,0,6.41,5.28,3.72,1.20,0.24,1,0
P3_iyi_hic_noev,8,1.00,2285.82,1732.50,2854.50,50.11,47.11,545.25,10,10,8.94,0.99,0,7.24,5.57,4.09,1.23,0.23,1.00,1368
P3_iyi_hic_noev,9,1.00,2984.32,2337.80,3565.30,54.44,51.59,685.25,10,10,8.13,1.81,0,11.47,6.83,3.40,1.57,0.15,0.99,0
P3_iyi_hic_noev,10,1.00,3851.07,3120.70,4546.20,59.04,55.91,853.32,10,10,8.41,1.51,0,12.16,8.24,3.39,2.21,0.12,1,0
P3_iyi_hic_noev,11,1.00,4843.11,3893.30,5667.20,64.07,60.56,976.63,11,11,9.30,1.63,0,13.28,9.18,3.63,2.48,0.12,0.99,0
P3_iyi_hic_noev,12,1.00,4219.56,3273.80,5196.50,69.21,65.63,1006.17,11,11,9.44,1.47,0,13.67,9.17,3.65,2.43,0.11,0.99,1642
P3_iyi_hic_noev,13,1.00,5494.71,4457.20,6548.30,74.65,71.18,1264.82,12,12,10.12,1.82,0,14.88,11.20,4.06,2.89,0.12,0.98,0
P3_iyi_hic_noev,14,1.00,6786.47,5760.50,7926.40,80.07,76.08,1284.53,12,12,10.12,1.81,0,14.66,11.05,4.04,2.84,0.11,1,0
P3_iyi_hic_noev,15,1.00,8113.99,7029.00,9290.30,85.42,81.19,1317.07,12,12,10.08,1.82,0,14.91,11.00,3.90,2.79,0.10,1,0
P3_iyi_hic_noev,16,1.00,7599.73,6325.80,8897.50,91.28,86.71,1445.37,13,13,10.98,1.95,0,16.10,11.73,4.40,2.88,0.10,1.00,1970
P3_iyi_acgozlu_ev,1,1.00,570.67,441.00,751.00,16.19,15.60,209.25,8,8,7.70,0.26,0,7.54,2.72,3.10,0.41,0.22,1,0
P3_iyi_acgozlu_ev,2,1.00,776.36,578.50,969.00,20.80,19.80,456.90,8,8,7.82,0.13,0,7.67,5.71,2.97,1.30,0.20,0.99,0
P3_iyi_acgozlu_ev,3,1.00,979.97,755.90,1191.50,25.51,24.48,542.18,8,8,7.77,0.14,0,7.61,6.56,2.96,1.69,0.19,1,0
P3_iyi_acgozlu_ev,4,1.00,169.06,82.00,223.10,30.25,29.04,608.88,8,8,7.82,0.11,0,7.66,7.16,2.94,1.89,0.19,1,822.24
P3_iyi_acgozlu_ev,5,1.00,761.21,440.00,1030.30,35.43,33.84,591.25,9.08,9.08,8.38,0.61,0,6.68,6.44,3.97,1.68,0.23,0.99,0
P3_iyi_acgozlu_ev,6,1.00,943.85,639.70,1251.30,40.44,38.36,522.75,9.09,9.09,8.18,0.88,0,6.53,5.51,4.00,1.29,0.23,1,0
P3_iyi_acgozlu_ev,7,1.00,1045.01,668.00,1445.30,45.35,42.60,533.58,9.16,9.16,8.13,0.96,0,6.70,5.54,4.00,1.26,0.24,0.98,0
P3_iyi_acgozlu_ev,8,1.00,654.60,124.90,1176.20,50.04,46.92,599.34,10,10,8.86,1.08,0,7.08,6.10,4.25,1.39,0.23,1,423.03
P3_iyi_acgozlu_ev,9,0.74,1243.22,712.00,1715.00,54.19,50.40,909.33,10.20,10.15,8.04,2.01,0.05,13.24,9.08,3.19,2.03,0.17,0.91,0
P3_iyi_acgozlu_ev,10,0.74,1598.60,1013.00,2227.00,59.01,54.92,1086.08,10.29,10.24,8.44,1.71,0.05,13.81,10.47,3.15,2.50,0.16,0.91,0
P3_iyi_acgozlu_ev,11,0.74,1933.14,1272.00,2676.00,64.25,59.76,1380.62,11.26,11.21,9.14,2.00,0.05,14.90,12.51,3.42,3.06,0.16,0.90,0
P3_iyi_acgozlu_ev,12,0.74,784.20,135.00,1473.00,69.95,65.12,1517.89,11,11,9.12,1.81,0,15.04,12.78,3.05,3.16,0.14,1,1289.88
P3_iyi_acgozlu_ev,13,0.65,2235.91,1587.00,2907.70,76.64,71.50,1966.82,12.34,12.28,9.79,2.45,0.05,16.70,15.08,3.73,3.10,0.15,0.93,0
P3_iyi_acgozlu_ev,14,0.65,2758.53,1758.70,3984.70,83.12,76.36,1957.73,12.05,12.04,9.52,2.45,0.02,16.44,14.34,3.48,2.94,0.16,0.97,0
P3_iyi_acgozlu_ev,15,0.65,3725.81,2156.70,5676.40,89.70,81.82,2201.24,12.28,12.27,9.37,2.84,0.01,16.30,14.20,3.72,2.90,0.16,0.96,0
P3_iyi_acgozlu_ev,16,0.65,3969.77,1342.10,7110.70,95.93,88.86,2634.24,13,13,10.30,2.60,0,17.53,15.78,3.62,3.17,0.15,1,1403.16
P3_iyi_acgozlu_noev,1,1.00,561.95,441.00,746.00,16.19,15.60,200.40,8,8,7.70,0.25,0,7.54,2.60,3.11,0.42,0.22,1,0
P3_iyi_acgozlu_noev,2,1.00,770.43,569.00,969.00,20.84,19.92,451.33,8,8,7.81,0.12,0,7.63,5.64,2.96,1.27,0.20,1.00,0
P3_iyi_acgozlu_noev,3,1.00,979.28,750.90,1201.00,25.52,24.44,546.13,8,8,7.75,0.15,0,7.56,6.62,2.97,1.71,0.20,1.00,0
P3_iyi_acgozlu_noev,4,1.00,164.34,64.80,223.10,30.26,29.04,604.35,8,8,7.82,0.11,0,7.66,7.11,2.97,1.87,0.18,1,841.48
P3_iyi_acgozlu_noev,5,1.00,753.81,480.90,1021.10,35.36,33.96,590.37,9,9,8.33,0.60,0,6.58,6.64,3.76,1.74,0.23,1,0
P3_iyi_acgozlu_noev,6,1.00,915.04,604.00,1200.40,40.17,38.24,491.63,9,9,7.99,0.94,0,6.47,5.38,3.78,1.20,0.23,1,0
P3_iyi_acgozlu_noev,7,1.00,1027.61,656.90,1400.10,44.97,42.55,486.32,9,9,7.97,0.95,0,6.46,5.13,3.82,1.14,0.24,1,0
P3_iyi_acgozlu_noev,8,1.00,636.74,126.90,1232.40,49.64,46.30,620.13,10,10,8.76,1.14,0,7.24,6.33,4.25,1.47,0.23,1,445.45
P3_iyi_acgozlu_noev,9,0.74,1247.59,744.00,1765.00,54.01,50.56,924.60,10,10,8.11,1.79,0,13.34,9.21,2.99,2.14,0.16,1.00,0
P3_iyi_acgozlu_noev,10,0.74,1607.86,1095.00,2149.00,58.73,55.12,1063.79,10,10,8.19,1.73,0,13.32,10.22,2.98,2.45,0.15,1,0
P3_iyi_acgozlu_noev,11,0.74,1927.52,1305.00,2612.00,63.80,59.56,1377.99,11,11,8.88,2.05,0,14.57,12.61,3.14,3.05,0.16,0.99,0
P3_iyi_acgozlu_noev,12,0.74,812.43,184.00,1510.00,69.32,64.20,1420.02,11,11,8.83,2.11,0,14.86,12.11,3.16,2.86,0.15,1,1183.32
P3_iyi_acgozlu_noev,13,0.61,2156.73,1534.80,2861.40,75.81,70.45,1855.97,12,12,9.60,2.28,0,16.12,14.60,3.44,2.96,0.16,0.99,0
P3_iyi_acgozlu_noev,14,0.61,2564.80,1727.20,3489.60,82.26,75.48,1830.19,12,12,9.49,2.42,0,16.04,13.75,3.45,2.73,0.15,1,0
P3_iyi_acgozlu_noev,15,0.61,3277.52,1965.00,4852.60,89.06,82.38,2086.21,12,12,9.54,2.42,0,16.38,14.05,3.51,2.87,0.15,1,0
P3_iyi_acgozlu_noev,16,0.61,3251.67,1341.60,5437.40,95.58,88.46,2586.69,13,13,10.31,2.61,0,17.45,15.63,3.69,3.17,0.15,1,1435.42
P3_iyi_mantikli_ev,1,1.00,925.80,795.00,1105.50,16.32,15.80,209.95,8,8,7.85,0.07,0,7.73,2.71,3.10,0.43,0.22,1,0
P3_iyi_mantikli_ev,2,1.00,1152.98,950.00,1383.00,20.85,20.04,475.70,8,8,7.72,0.21,0,7.55,5.95,2.94,1.42,0.20,1.00,0
P3_iyi_mantikli_ev,3,1.00,1208.91,952.80,1441.70,25.52,24.52,562.45,8,8,7.76,0.18,0,7.55,6.81,2.91,1.69,0.20,0.99,0
P3_iyi_mantikli_ev,4,1.00,359.36,132.60,655.00,30.09,28.84,786.32,8,8,7.73,0.20,0,7.44,9.25,2.80,2.10,0.17,1,1111.40
P3_iyi_mantikli_ev,5,1.00,993.44,640.70,1316.20,34.95,33.08,612.09,9.08,9.08,7.98,1.04,0,6.55,6.66,3.88,1.37,0.24,1.00,0
P3_iyi_mantikli_ev,6,1.00,1330.68,1034.30,1659.30,39.65,37.31,516.76,9.09,9.09,7.87,1.15,0,6.52,5.47,3.90,1.05,0.24,1,0
P3_iyi_mantikli_ev,7,1.00,1459.24,1150.30,1805.20,44.39,41.64,526.06,9.16,9.16,7.81,1.27,0.00,6.54,5.46,4.08,0.94,0.24,0.97,0
P3_iyi_mantikli_ev,8,1.00,282.91,66.00,526.10,49.68,46.48,665.12,10,10,8.55,1.38,0,7.32,6.78,4.26,1.26,0.22,1,1214.51
P3_iyi_mantikli_ev,9,0.98,1256.31,833.40,1709.20,54.05,50.72,974.84,10.27,10.20,7.69,2.42,0.07,12.92,9.77,3.18,1.89,0.17,0.87,0
P3_iyi_mantikli_ev,10,0.98,2101.14,1637.20,2588.60,58.63,54.66,1209.54,10.31,10.25,7.98,2.17,0.05,13.32,11.67,3.06,2.33,0.15,0.91,0
P3_iyi_mantikli_ev,11,0.98,2350.59,1798.80,2963.40,63.51,59.13,1365.96,11.27,11.22,8.72,2.42,0.06,14.80,12.59,3.29,2.66,0.15,0.88,0
P3_iyi_mantikli_ev,12,0.98,994.35,365.20,1629.00,69.29,64.29,1513.23,11,11,8.86,2.07,0,14.70,12.75,3.05,2.83,0.14,1,1595.69
P3_iyi_mantikli_ev,13,0.98,2677.37,1949.80,3340.20,75.31,69.88,1964.48,12.31,12.26,9.49,2.66,0.05,16.51,14.96,3.67,2.58,0.15,0.92,0
P3_iyi_mantikli_ev,14,0.98,3413.35,2507.20,4465.80,81.46,74.78,1937.56,12.10,12.08,9.33,2.65,0.03,16.09,14.14,3.59,2.46,0.15,0.95,0
P3_iyi_mantikli_ev,15,0.98,4437.28,3069.00,5828.80,87.87,80.69,2183.01,12.27,12.26,9.54,2.63,0.01,16.64,14.80,3.62,2.87,0.15,0.97,0
P3_iyi_mantikli_ev,16,0.98,3806.73,2155.20,5666.20,94.13,87.19,2456.91,13,13,10.08,2.85,0,17.45,15.54,3.72,2.95,0.15,1,1645.16
P3_iyi_mantikli_noev,1,1.00,924.37,795.00,1105.00,16.30,15.80,208.83,8,8,7.84,0.08,0,7.69,2.69,3.09,0.47,0.22,1,0
P3_iyi_mantikli_noev,2,1.00,1155.37,933.00,1383.00,20.90,20.04,477.83,8,8,7.74,0.20,0,7.56,5.97,2.90,1.54,0.20,1,0
P3_iyi_mantikli_noev,3,1.00,1209.79,951.00,1440.10,25.52,24.60,551.88,8,8,7.74,0.19,0,7.54,6.68,2.90,1.64,0.20,1.00,0
P3_iyi_mantikli_noev,4,1.00,349.92,107.90,638.10,30.12,28.92,774.35,8,8,7.74,0.19,0,7.48,9.11,2.77,2.12,0.17,1,1108.01
P3_iyi_mantikli_noev,5,1.00,928.27,597.80,1261.20,34.82,32.96,568.10,9,9,7.82,1.13,0,6.48,6.41,3.79,1.35,0.24,1,0
P3_iyi_mantikli_noev,6,1.00,1296.87,1003.50,1579.60,39.45,37.28,520.25,9,9,7.79,1.15,0,6.50,5.72,3.81,1.13,0.23,1,0
P3_iyi_mantikli_noev,7,1.00,1483.27,1139.60,1849.40,44.14,41.60,541.48,9,9,7.77,1.15,0,6.48,5.73,3.88,1.09,0.23,1,0
P3_iyi_mantikli_noev,8,1.00,304.86,67.80,538.90,49.35,46.44,666.34,10,10,8.55,1.40,0,7.39,6.81,4.18,1.22,0.22,1,1193.97
P3_iyi_mantikli_noev,9,0.96,1294.54,889.00,1739.60,53.71,50.67,1022.66,10,10,7.78,2.11,0,12.91,10.15,2.98,2.00,0.16,0.99,0
P3_iyi_mantikli_noev,10,0.96,2097.72,1704.60,2572.60,58.28,54.44,1188.66,10,10,7.92,2.00,0,13.35,11.48,2.85,2.45,0.14,1,0
P3_iyi_mantikli_noev,11,0.96,2321.47,1792.20,2839.00,63.14,58.64,1347.51,11,11,8.70,2.25,0,14.67,12.53,3.05,2.62,0.15,1,0
P3_iyi_mantikli_noev,12,0.96,926.79,343.00,1494.00,68.67,63.90,1492.99,11,11,8.62,2.31,0,14.79,12.77,3.13,2.78,0.14,1,1586.82
P3_iyi_mantikli_noev,13,0.95,2657.21,1966.80,3332.60,74.65,69.26,1958.76,12,12,9.39,2.54,0,16.35,15.22,3.48,2.68,0.16,1.00,0
P3_iyi_mantikli_noev,14,0.95,3372.31,2541.40,4340.00,80.57,74.31,1905.21,12,12,9.13,2.80,0,16.01,14.29,3.49,2.53,0.16,1,0
P3_iyi_mantikli_noev,15,0.95,4224.66,2921.60,5647.20,86.80,79.34,2077.68,12,12,9.29,2.63,0,16.26,14.37,3.43,2.65,0.15,1,0
P3_iyi_mantikli_noev,16,0.95,3494.21,1881.40,5276.20,93.29,85.90,2426.06,13,13,10.18,2.73,0,17.81,15.66,3.65,2.94,0.15,1,1639.31
P4_zayif_hic_ev,1,1.00,936.97,849.00,1050.00,14.93,14.20,82.77,8,7.98,6.78,0.59,0.02,5.31,0.89,1.54,0.03,0.33,0.62,0
P4_zayif_hic_ev,2,1.00,1218.86,1000.00,1460.00,17.50,16.44,308.30,8,7.97,6.32,0.88,0.03,4.85,3.21,1.41,0.23,0.30,0.63,0
P4_zayif_hic_ev,3,1.00,1537.30,1243.50,1827.20,20.18,18.84,342.93,8,7.96,6.52,0.81,0.04,4.91,3.50,1.33,0.30,0.28,0.64,0
P4_zayif_hic_ev,4,1.00,352.90,94.90,600.50,22.74,21.16,413.67,8,7.99,6.45,0.96,0.01,4.64,4.21,1.35,0.37,0.27,0.86,1565.49
P4_zayif_hic_ev,5,1.00,727.53,425.50,1059.30,25.39,23.55,383.21,9.08,9.02,6.76,1.64,0.06,4.48,3.66,1.98,0.30,0.36,0.37,0
P4_zayif_hic_ev,6,1.00,1059.43,682.50,1435.30,28.11,25.82,335.54,9.09,9.08,6.83,1.71,0.01,4.53,3.15,1.99,0.26,0.36,0.62,0
P4_zayif_hic_ev,7,1.00,1372.44,904.00,1835.10,30.60,28.08,316.51,9.16,9.12,6.62,1.91,0.04,4.44,3.00,1.95,0.20,0.36,0.78,0
P4_zayif_hic_ev,8,1.00,409.11,148.50,1069.20,33.49,30.52,331.72,10,9.99,7.44,1.99,0.01,5.14,3.13,2.19,0.25,0.37,0.61,1266.82
P4_zayif_hic_ev,9,0.90,605.26,333.60,903.40,35.28,32.07,344.72,10.21,9.97,6.42,2.98,0.25,7.72,3.25,1.55,0.19,0.25,0.59,0
P4_zayif_hic_ev,10,0.90,1035.22,622.00,1470.60,37.15,33.39,456.88,10.35,10.14,6.67,2.86,0.21,8.07,4.24,1.42,0.30,0.21,0.69,0
P4_zayif_hic_ev,11,0.90,1555.92,1040.00,2124.40,39.11,35.56,549.68,11.26,10.97,7.25,3.08,0.29,9.22,5.04,1.46,0.41,0.21,0.53,0
P4_zayif_hic_ev,12,0.90,1121.84,131.80,2186.80,41.30,37.36,608.86,11,11.00,7.46,2.97,0.00,9.09,5.50,1.42,0.44,0.20,0.84,998.81
P4_zayif_hic_ev,13,0.44,1072.59,682.60,1554.80,43.80,40.03,810.43,12.29,11.95,8,3.25,0.34,9.67,7.14,1.19,0.50,0.18,0.39,0
P4_zayif_hic_ev,14,0.44,1826.65,1355.20,2405.00,45.92,42.17,805.88,12.01,11.92,8.06,3.28,0.09,10.05,6.99,1.29,0.44,0.18,0.63,0
