cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P4_orta_mantikli_noev,11,0.93,2669.77,2100.50,3362.70,55.18,50.83,1180.50,11,11,7.93,2.83,0,12.56,9.59,3.28,1.22,0.16,1.00,0
P4_orta_mantikli_noev,12,0.93,1030.18,189.50,2166.10,59.18,54.48,1271.01,11,11,7.94,2.72,0,12.55,9.77,3.31,1.26,0.16,1,1879.87
P4_orta_mantikli_noev,13,0.88,2528.85,1558.40,3512.00,63.94,58.70,1741.88,12,12,8.67,2.98,0,13.51,11.99,3.34,0.93,0.15,1.00,0
P4_orta_mantikli_noev,14,0.88,3571.68,2559.80,4972.80,68.94,62.76,1803.82,12,12,8.81,2.88,0,13.52,12.05,3.23,1.08,0.14,1,0
P4_orta_mantikli_noev,15,0.88,4651.88,2986.60,6734.60,74.30,66.98,1905.42,12,12,8.77,2.88,0,13.71,11.67,3.34,0.96,0.14,1,0
P4_orta_mantikli_noev,16,0.88,4019.80,1405.60,6943.40,80.18,71.90,2361.28,13,13,9.47,3.09,0,14.69,13.01,3.45,1.06,0.13,1,2316.28
P4_iyi_hic_ev,1,1.00,1090.54,916.50,1344.50,16.63,16.20,230.34,8,8,7.88,0.03,0,7.74,2.37,3.82,0.33,0.25,1,0
P4_iyi_hic_ev,2,1.00,1711.08,1436.50,1970.00,21.59,20.84,609.56,8,8,7.89,0.04,0,7.74,6.22,3.66,1.09,0.23,1,0
P4_iyi_hic_ev,3,1.00,2426.03,2121.00,2709.00,26.64,25.64,698.35,8,8,7.88,0.05,0,7.72,6.88,3.57,1.43,0.23,1,0
P4_iyi_hic_ev,4,1.00,1560.98,1235.70,1926.50,31.67,30.48,750.43,8,8,7.88,0.04,0,7.70,7.23,3.56,1.46,0.22,1,1630
P4_iyi_hic_ev,5,1.00,2348.70,1918.40,2802.10,36.90,35.36,751.87,9.08,9.08,8.23,0.78,0,6.56,6.73,4.40,1.33,0.26,0.99,0
P4_iyi_hic_ev,6,1.00,3025.30,2561.50,3508.90,41.96,39.96,642.32,9.09,9.09,8.10,0.93,0,6.45,5.60,4.41,1.07,0.26,1,0
P4_iyi_hic_ev,7,1.00,3693.59,3123.30,4258.70,47.00,44.60,631.90,9.16,9.16,8.07,1.03,0,6.63,5.44,4.51,0.88,0.26,0.99,0
P4_iyi_hic_ev,8,1.00,2393.16,1711.80,3022.00,52.44,49.80,639.99,10,10,8.83,1.08,0,7.19,5.45,4.77,0.88,0.26,1,1956
P4_iyi_hic_ev,9,1.00,3254.44,2487.50,3999.70,57.20,53.88,834.99,10.26,10.21,8.28,1.79,0.05,12.65,7.03,4.36,1.28,0.18,0.90,0
P4_iyi_hic_ev,10,1.00,4344.55,3539.50,5178.50,62.17,58.44,1071.14,10.32,10.29,8.52,1.67,0.03,12.88,8.74,4.44,1.82,0.17,0.93,0
P4_iyi_hic_ev,11,1.00,5594.65,4552.60,6568.10,67.76,64.28,1226.70,11.26,11.23,9.54,1.62,0.03,13.87,9.71,4.84,2.08,0.16,0.93,0
P4_iyi_hic_ev,12,1.00,4563.44,3386.50,5726.00,73.25,69.28,1304.25,11,11,9.46,1.47,0,13.86,10.02,4.47,2.08,0.16,1,2347
P4_iyi_hic_ev,13,1.00,6237.24,4991.30,7592.30,79.14,74.96,1649.04,12.33,12.27,10.30,1.89,0.06,15.22,12.23,5.21,2.43,0.15,0.92,0
P4_iyi_hic_ev,14,1.00,7899.15,6494.30,9335.10,84.90,80.08,1642.99,12.09,12.08,10.09,1.89,0.01,15.34,11.84,5.12,2.32,0.15,0.98,0
P4_iyi_hic_ev,15,1.00,9557.84,8042.20,11202.80,90.67,85.40,1643.11,12.26,12.26,10.17,2.01,0.00,15.29,11.61,5.18,2.27,0.15,0.97,0
P4_iyi_hic_ev,16,1.00,8558.30,6937.20,10134.80,96.34,91.73,1809.40,13,13,10.75,2.16,0,16.15,12.51,5.41,2.39,0.15,1,2817
P4_iyi_hic_noev,1,1.00,1096.60,911.70,1344.00,16.65,16.31,235.73,8,8,7.90,0.02,0,7.79,2.43,3.82,0.34,0.25,1,0
P4_iyi_hic_noev,2,1.00,1732.59,1480.00,1965.50,21.60,20.84,624.26,8,8,7.85,0.05,0,7.72,6.37,3.67,1.17,0.23,1,0
P4_iyi_hic_noev,3,1.00,2431.19,2120.00,2714.50,26.65,25.76,681.41,8,8,7.85,0.06,0,7.69,6.71,3.59,1.38,0.23,1,0
P4_iyi_hic_noev,4,1.00,1562.19,1216.80,1907.00,31.69,30.68,746.12,8,8,7.89,0.04,0,7.74,7.19,3.52,1.42,0.22,1,1630
P4_iyi_hic_noev,5,1.00,2300.24,1930.50,2705.00,36.74,35.36,722.17,9,9,8.07,0.83,0,6.42,6.70,4.19,1.30,0.26,1,0
P4_iyi_hic_noev,6,1.00,2938.81,2449.00,3358.50,41.74,39.68,623.28,9,9,8.01,0.93,0,6.47,5.63,4.28,1.05,0.26,1,0
P4_iyi_hic_noev,7,1.00,3575.23,3041.20,4079.80,46.69,44.36,622.04,9,9,7.97,0.99,0,6.47,5.48,4.33,0.88,0.26,1,0
P4_iyi_hic_noev,8,1.00,2250.55,1622.60,2780.20,52.02,49.60,616.69,10,10,8.71,1.19,0,7.10,5.26,4.73,0.87,0.26,1,1956
P4_iyi_hic_noev,9,1.00,3101.84,2415.90,3771.00,56.83,53.76,837.27,10,10,8.34,1.57,0,12.53,6.96,4.14,1.23,0.18,1,0
P4_iyi_hic_noev,10,1.00,4213.68,3408.90,5017.30,61.84,58.72,1097.36,10,10,8.51,1.43,0,12.67,8.91,4.19,1.83,0.16,1,0
P4_iyi_hic_noev,11,1.00,5439.05,4476.70,6376.30,67.33,64.24,1210.26,11,11,9.41,1.53,0,13.88,9.57,4.58,2.03,0.16,1,0
P4_iyi_hic_noev,12,1.00,4439.93,3389.70,5480.30,72.81,69.00,1335.49,11,11,9.44,1.50,0,13.93,10.29,4.51,2.22,0.15,1,2347
P4_iyi_hic_noev,13,1.00,6070.39,4965.20,7304.20,78.63,74.64,1621.74,12,12,10.16,1.76,0,15.01,12.16,4.92,2.33,0.15,1.00,0
P4_iyi_hic_noev,14,1.00,7684.64,6471.30,9000.70,84.38,80.08,1603.13,12,12,10.07,1.84,0,15.25,11.70,4.89,2.22,0.15,1,0
P4_iyi_hic_noev,15,1.00,9377.80,8034.80,10751.60,90.12,85.99,1684.39,12,12,10.10,1.80,0,15.30,11.97,4.84,2.36,0.15,1,0
P4_iyi_hic_noev,16,1.00,8363.52,6956.50,9834.00,95.93,91.12,1791.93,13,13,10.72,2.22,0,16.17,12.42,5.29,2.22,0.15,1,2817
P4_iyi_acgozlu_ev,1,1.00,703.60,489.00,969.00,16.62,16.20,219.08,8,8,7.88,0.03,0,7.72,2.26,3.81,0.31,0.25,1,0
P4_iyi_acgozlu_ev,2,1.00,999.66,741.80,1256.00,21.55,20.72,597.15,8,8,7.87,0.05,0,7.71,6.09,3.62,1.18,0.22,1,0
P4_iyi_acgozlu_ev,3,1.00,1147.34,811.20,1476.00,26.65,25.64,690.58,8,8,7.87,0.03,0,7.74,6.80,3.70,1.40,0.23,1,0
P4_iyi_acgozlu_ev,4,1.00,244.48,97.00,325.00,31.70,30.60,883.40,8,8,7.90,0.02,0,7.73,8.51,3.60,1.76,0.21,1,1319.40
P4_iyi_acgozlu_ev,5,1.00,1107.48,699.90,1525.80,36.94,35.20,869.34,9.08,9.08,8.12,0.90,0,6.64,7.77,4.70,1.32,0.25,1,0
P4_iyi_acgozlu_ev,6,1.00,1306.85,913.40,1757.10,41.97,39.40,677.03,9.09,9.09,7.86,1.16,0,6.60,5.89,4.66,0.90,0.25,1,0
P4_iyi_acgozlu_ev,7,1.00,1427.63,1017.40,1866.20,47.19,44.16,714.71,9.16,9.16,7.84,1.25,0,6.57,6.04,4.75,0.86,0.25,1,0
P4_iyi_acgozlu_ev,8,1.00,808.04,186.90,1691.10,52.40,48.56,787.96,10,10,8.45,1.47,0,7.20,6.23,5.11,0.85,0.24,1,727.66
P4_iyi_acgozlu_ev,9,1.00,1967.30,1224.40,2738.10,58.06,53.63,1487.46,10.26,10.26,7.89,2.28,0.00,13.91,11.33,4.27,1.64,0.18,0.97,0
P4_iyi_acgozlu_ev,10,1.00,2726.53,1858.90,3809.50,64.00,59.07,1728.12,10.32,10.32,7.96,2.27,0,13.89,12.40,4.25,1.90,0.18,0.99,0
P4_iyi_acgozlu_ev,11,1.00,3932.97,2332.80,5642.60,70.64,65.32,2112.15,11.26,11.26,8.75,2.43,0,15.22,13.29,4.67,2.07,0.18,0.99,0
P4_iyi_acgozlu_ev,12,1.00,3943.70,1707.60,6331.10,77.50,71.51,2382.05,11,11,8.67,2.24,0,15.06,13.49,4.42,1.99,0.17,1,1783.74
P4_iyi_acgozlu_ev,13,1.00,6710.22,3875.20,9655.90,84.66,78.40,3005.11,12.33,12.32,9.29,2.95,0.01,16.52,15.58,5.04,1.63,0.17,0.98,0
P4_iyi_acgozlu_ev,14,1.00,9691.73,6388.50,13286.60,91.72,85.24,3073.03,12.09,12.09,9.24,2.75,0,16.39,15.13,4.99,1.53,0.17,1.00,0
P4_iyi_acgozlu_ev,15,1.00,12933.62,9346.10,16900.70,97.48,92.34,3257.05,12.26,12.26,9.52,2.65,0,16.91,15.50,5.07,1.70,0.17,1,0
P4_iyi_acgozlu_ev,16,1.00,14505.64,10789.70,18631.90,99.55,98.99,3372.71,13,13,9.69,3.20,0,17.21,15.90,5.22,1.57,0.17,1,1800.11
P4_iyi_acgozlu_noev,1,1.00,709.22,489.00,969.00,16.64,16.24,224.31,8,8,7.90,0.02,0,7.77,2.31,3.81,0.35,0.25,1,0
P4_iyi_acgozlu_noev,2,1.00,1003.22,748.60,1261.00,21.60,20.84,602.70,8,8,7.87,0.05,0,7.75,6.15,3.62,1.25,0.22,1,0
P4_iyi_acgozlu_noev,3,1.00,1177.40,833.50,1497.30,26.72,25.80,715.24,8,8,7.90,0.02,0,7.75,7.04,3.67,1.48,0.23,1,0
P4_iyi_acgozlu_noev,4,1.00,246.95,101.80,325.10,31.79,30.80,861.26,8,8,7.89,0.02,0,7.70,8.29,3.62,1.75,0.21,1,1320.90
P4_iyi_acgozlu_noev,5,1.00,1069.73,685.70,1444.70,36.86,35.24,840.85,9,9,7.94,0.99,0,6.42,7.80,4.49,1.28,0.25,1,0
P4_iyi_acgozlu_noev,6,1.00,1244.02,846.50,1674.20,41.84,39.40,622.15,9,9,7.76,1.19,0,6.55,5.61,4.57,0.87,0.25,1,0
P4_iyi_acgozlu_noev,7,1.00,1403.22,993.90,1780.10,46.85,43.80,698.64,9,9,7.58,1.33,0,6.47,6.07,4.62,0.83,0.25,1,0
P4_iyi_acgozlu_noev,8,1.00,837.17,203.00,1678.50,52.05,48.00,742.87,10,10,8.55,1.38,0,7.20,6.01,5.18,0.82,0.24,1,658.22
P4_iyi_acgozlu_noev,9,1.00,1960.13,1261.30,2700.80,57.61,53.04,1479.58,10,10,7.79,2.16,0,13.70,11.44,4.13,1.79,0.18,1,0
P4_iyi_acgozlu_noev,10,1.00,2582.45,1725.40,3491.30,63.44,58.79,1645.92,10,10,7.80,2.13,0,13.66,12,4.15,1.88,0.17,1,0
P4_iyi_acgozlu_noev,11,1.00,3727.57,2315.40,5271.90,69.97,64.95,2024.43,11,11,8.62,2.31,0,14.91,13.03,4.48,2.12,0.18,1,0
P4_iyi_acgozlu_noev,12,1.00,3574.93,1073.00,6098.70,76.82,71.08,2312.61,11,11,8.72,2.21,0,15.23,13.42,4.37,2.11,0.17,1,1816.62
P4_iyi_acgozlu_noev,13,1.00,6282.80,3668.30,9016.40,83.82,78.23,2998.27,12,12,9.06,2.84,0,16.06,15.70,4.69,1.63,0.17,1,0
P4_iyi_acgozlu_noev,14,1.00,9170.44,6264.30,12341.70,90.89,85.23,2993.36,12,12,9.07,2.85,0,16.10,14.87,4.93,1.52,0.17,1,0
P4_iyi_acgozlu_noev,15,1.00,12301.36,8960.40,15484.70,96.89,91.66,3142.27,12,12,9.10,2.84,0,16.22,15.04,4.84,1.59,0.17,1,0
P4_iyi_acgozlu_noev,16,1.00,13772.25,10375.40,17218.90,99.46,98.64,3308.58,13,13,9.81,3.07,0,17.15,15.61,5.26,1.55,0.17,1,1837.24
P4_iyi_mantikli_ev,1,1.00,1090.54,916.50,1344.50,16.63,16.20,230.34,8,8,7.88,0.03,0,7.74,2.37,3.82,0.33,0.25,1,0
P4_iyi_mantikli_ev,2,1.00,1512.48,1238.00,1734.00,21.56,20.76,632.75,8,8,7.86,0.06,0,7.72,6.46,3.62,1.20,0.23,1,0
P4_iyi_mantikli_ev,3,1.00,1655.82,1347.20,1933.00,26.56,25.64,693.33,8,8,7.85,0.06,0,7.68,6.83,3.49,1.31,0.22,1.00,0
P4_iyi_mantikli_ev,4,1.00,610.44,290.90,948.90,31.47,30.32,1098.77,8,8,7.84,0.08,0,7.64,10.61,3.40,1.89,0.20,1,1623.00
P4_iyi_mantikli_ev,5,1.00,1392.63,957.60,1814.50,36.38,34.51,750.45,9.08,9.08,7.70,1.34,0,6.48,6.72,4.57,0.96,0.26,1,0
P4_iyi_mantikli_ev,6,1.00,1868.95,1508.90,2223.20,41.18,38.92,696.16,9.09,9.09,7.67,1.35,0,6.57,6.07,4.55,0.71,0.25,1,0
P4_iyi_mantikli_ev,7,1.00,1921.54,1530.00,2293.30,46.09,43.52,670.82,9.16,9.16,7.70,1.40,0,6.65,5.82,4.61,0.70,0.25,1,0
P4_iyi_mantikli_ev,8,1.00,367.16,91.80,674.00,51.36,48.24,780.34,10,10,8.30,1.63,0,7.14,6.29,4.89,0.68,0.25,1,1738.87
P4_iyi_mantikli_ev,9,1.00,1740.40,1138.70,2391.10,56.18,52.56,1356.20,10.26,10.25,7.75,2.43,0.01,13.62,10.33,4.31,1.58,0.18,0.95,0
P4_iyi_mantikli_ev,10,1.00,2932.40,2248.80,3623.30,61.15,56.82,1615.51,10.32,10.31,7.93,2.28,0.01,13.71,11.88,4.23,1.89,0.18,0.98,0
P4_iyi_mantikli_ev,11,1.00,4017.48,2853.70,5188.80,66.74,61.98,1932.46,11.26,11.25,8.89,2.27,0.01,15.38,13.29,4.60,2.19,0.18,0.98,0
P4_iyi_mantikli_ev,12,1.00,2501.21,875.90,4217.50,72.83,67.10,2045.30,11,11,8.50,2.40,0,14.78,13.10,4.35,2.09,0.18,1,2185.45
P4_iyi_mantikli_ev,13,1.00,5005.38,3295.40,7242.40,79.48,72.72,2973.64,12.33,12.33,9.29,2.96,0,16.59,16.20,5.01,1.84,0.17,0.96,0
P4_iyi_mantikli_ev,14,1.00,7392.09,4976.00,10308.90,86.49,79.48,2965.55,12.09,12.09,9.25,2.76,0,16.59,15.37,4.95,1.65,0.17,0.99,0
P4_iyi_mantikli_ev,15,1.00,10097.17,7035.10,13377.80,93.21,86.48,3027.59,12.26,12.26,9.23,2.92,0,16.35,14.79,5.15,1.49,0.17,1,0
P4_iyi_mantikli_ev,16,1.00,11681.58,8352.50,15182.90,98.08,93.28,3417.17,13,13,9.89,3.04,0,17.67,16.19,5.19,1.69,0.17,1,1753.61
P4_iyi_mantikli_noev,1,1.00,1096.60,911.70,1344.00,16.65,16.31,235.73,8,8,7.90,0.02,0,7.79,2.43,3.82,0.34,0.25,1,0
P4_iyi_mantikli_noev,2,1.00,1511.79,1233.00,1734.00,21.57,20.80,637.65,8,8,7.86,0.06,0,7.74,6.51,3.56,1.27,0.23,1,0
P4_iyi_mantikli_noev,3,1.00,1672.77,1378.20,1941.10,26.56,25.68,704.07,8,8,7.84,0.07,0,7.67,6.93,3.50,1.35,0.22,1.00,0
P4_iyi_mantikli_noev,4,1.00,588.87,297.80,924.10,31.51,30.36,1053.52,8,8,7.86,0.08,0,7.65,10.17,3.46,1.81,0.20,1,1616.99
P4_iyi_mantikli_noev,5,1.00,1327.76,915.80,1728.30,36.31,34.39,723.92,9,9,7.66,1.31,0,6.41,6.72,4.35,0.93,0.25,1,0
P4_iyi_mantikli_noev,6,1.00,1781.93,1412.60,2135.10,40.99,38.40,642.49,9,9,7.50,1.41,0,6.35,5.81,4.41,0.75,0.25,1,0
P4_iyi_mantikli_noev,7,1.00,1887.86,1502.90,2235.10,45.74,43.08,649.53,9,9,7.57,1.38,0,6.48,5.74,4.40,0.63,0.25,1,0
P4_iyi_mantikli_noev,8,1.00,355.00,80.10,575.60,50.99,48.07,756.70,10,10,8.34,1.58,0,7.05,6.25,4.95,0.76,0.25,1,1718.80
P4_iyi_mantikli_noev,9,1.00,1635.15,1112.70,2213.40,55.62,52.36,1276.91,10,10,7.58,2.38,0,13.38,9.86,4.09,1.53,0.18,1,0
P4_iyi_mantikli_noev,10,1.00,2869.49,2186.90,3547.20,60.42,56.67,1598.44,10,10,7.78,2.12,0,13.46,12.06,3.92,1.91,0.18,1,0
P4_iyi_mantikli_noev,11,1.00,3781.85,2709.70,4895.90,65.62,61.04,1787.11,11,11,8.57,2.34,0,14.80,12.73,4.39,2.01,0.18,1,0
P4_iyi_mantikli_noev,12,1.00,2139.49,764.00,3680.30,71.68,66.90,1978.56,11,11,8.63,2.30,0,14.97,13.13,4.28,2.07,0.17,1,2213.98
P4_iyi_mantikli_noev,13,1.00,4497.98,3114.50,6220.50,78.12,72.36,2859.93,12,12,9.13,2.81,0,16.10,15.97,4.67,1.73,0.17,1,0
P4_iyi_mantikli_noev,14,1.00,6575.47,4285.70,8861.90,84.82,78.49,2770.04,12,12,8.95,2.98,0,15.96,14.77,4.87,1.57,0.17,1,0
P4_iyi_mantikli_noev,15,1.00,9205.53,6458.10,11850.00,91.83,85.18,2991.38,12,12,9.13,2.79,0,16.21,14.86,4.83,1.53,0.17,1,0
P4_iyi_mantikli_noev,16,1.00,10673.32,7498.10,13773.50,97.62,92.48,3409.81,13,13,9.93,3.01,0,17.74,16.27,5.13,1.66,0.17,1,1800.13
